Reference:  320 apertures in PRDOPSSOC-043
Comparison: 320 apertures in pre-delivery

Number of modified apertures 240. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCA5_GRISM128_F356W                V2Ref             50.767712             50.606893        0.160819     0.3168
NRCA5_GRISM128_F356W                V3Ref           -556.476341            -556.67789        0.201549     0.0362
NRCA5_GRISM128_F356W          V3IdlYAngle            0.22580389            0.22529368        0.000510     0.2260
NRCA5_GRISM128_F356W          V3SciXAngle          -90.15631608          -90.15682629        0.000510     0.0006
NRCA5_GRISM128_F356W          V3SciYAngle            0.22580389            0.22529368        0.000510     0.2260

NRCA5_GRISM64_F356W                 V2Ref             50.767712             50.606893        0.160819     0.3168
NRCA5_GRISM64_F356W                 V3Ref           -556.476341            -556.67789        0.201549     0.0362
NRCA5_GRISM64_F356W           V3IdlYAngle            0.22580389            0.22529368        0.000510     0.2260
NRCA5_GRISM64_F356W           V3SciXAngle          -90.15631608          -90.15682629        0.000510     0.0006
NRCA5_GRISM64_F356W           V3SciYAngle            0.22580389            0.22529368        0.000510     0.2260

NRCA5_GRISM256_F444W                V2Ref             90.825526             90.664704        0.160822     0.1771
NRCA5_GRISM256_F444W                V3Ref           -556.284754           -556.485947        0.201193     0.0362
NRCA5_GRISM256_F444W          V3IdlYAngle           -0.30737728            -0.3078875        0.000510     0.1657
NRCA5_GRISM256_F444W          V3SciXAngle          -90.39378714          -90.39429735        0.000510     0.0006
NRCA5_GRISM256_F444W          V3SciYAngle           -0.30737728            -0.3078875        0.000510     0.1657

NRCA5_GRISM128_F444W                V2Ref             90.825526             90.664704        0.160822     0.1771
NRCA5_GRISM128_F444W                V3Ref           -556.284754           -556.485947        0.201193     0.0362
NRCA5_GRISM128_F444W          V3IdlYAngle           -0.30737728            -0.3078875        0.000510     0.1657
NRCA5_GRISM128_F444W          V3SciXAngle          -90.39378714          -90.39429735        0.000510     0.0006
NRCA5_GRISM128_F444W          V3SciYAngle           -0.30737728            -0.3078875        0.000510     0.1657

NRCA5_GRISM64_F444W                 V2Ref             90.825526             90.664704        0.160822     0.1771
NRCA5_GRISM64_F444W                 V3Ref           -556.284754           -556.485947        0.201193     0.0362
NRCA5_GRISM64_F444W           V3IdlYAngle           -0.30737728            -0.3078875        0.000510     0.1657
NRCA5_GRISM64_F444W           V3SciXAngle          -90.39378714          -90.39429735        0.000510     0.0006
NRCA5_GRISM64_F444W           V3SciYAngle           -0.30737728            -0.3078875        0.000510     0.1657

NRCA5_GRISM_F322W2                  V2Ref             50.831504             50.670544        0.160960     0.3167
NRCA5_GRISM_F322W2                  V3Ref           -540.742272           -540.943821        0.201549     0.0373
NRCA5_GRISM_F322W2            V3IdlYAngle            0.23928617            0.23877596        0.000510     0.2132
NRCA5_GRISM_F322W2            V3SciXAngle          -90.07543538          -90.07594559        0.000510     0.0006
NRCA5_GRISM_F322W2            V3SciYAngle            0.23928617            0.23877596        0.000510     0.2132

NRCA5_GRISM_F277W                   V2Ref             50.831504             50.670544        0.160960     0.3167
NRCA5_GRISM_F277W                   V3Ref           -540.742272           -540.943821        0.201549     0.0373
NRCA5_GRISM_F277W             V3IdlYAngle            0.23928617            0.23877596        0.000510     0.2132
NRCA5_GRISM_F277W             V3SciXAngle          -90.07543538          -90.07594559        0.000510     0.0006
NRCA5_GRISM_F277W             V3SciYAngle            0.23928617            0.23877596        0.000510     0.2132

NRCA5_GRISM_F356W                   V2Ref             50.831504             50.670544        0.160960     0.3167
NRCA5_GRISM_F356W                   V3Ref           -540.742272           -540.943821        0.201549     0.0373
NRCA5_GRISM_F356W             V3IdlYAngle            0.23928617            0.23877596        0.000510     0.2132
NRCA5_GRISM_F356W             V3SciXAngle          -90.07543538          -90.07594559        0.000510     0.0006
NRCA5_GRISM_F356W             V3SciYAngle            0.23928617            0.23877596        0.000510     0.2132

NRCA5_GRISM_F444W                   V2Ref             90.747669             90.586708        0.160961     0.1774
NRCA5_GRISM_F444W                   V3Ref           -540.596392           -540.797586        0.201194     0.0372
NRCA5_GRISM_F444W             V3IdlYAngle           -0.26129781           -0.26180802        0.000510     0.1949
NRCA5_GRISM_F444W             V3SciXAngle          -90.34504868          -90.34555889        0.000510     0.0006
NRCA5_GRISM_F444W             V3SciYAngle           -0.26129781           -0.26180802        0.000510     0.1949

NRCA1_GRISMTS                     XDetRef                 68.74                  63.7        5.040000     7.3320
NRCA1_GRISMTS                     YDetRef                1082.6               1082.66        0.060000     0.0055
NRCA1_GRISMTS                     XSciRef               1980.26                1985.3        5.040000     0.2539
NRCA1_GRISMTS                     YSciRef                1082.6               1082.66        0.060000     0.0055
NRCA1_GRISMTS                   XSciScale            0.03115811            0.03115839        0.000000     0.0009
NRCA1_GRISMTS                   YSciScale            0.03135213             0.0313524        0.000000     0.0009
NRCA1_GRISMTS                       V2Ref             90.747669             90.586708        0.160961     0.1774
NRCA1_GRISMTS                       V3Ref           -525.927365           -526.072723        0.145358     0.0276
NRCA1_GRISMTS                 V3IdlYAngle           -0.19752219           -0.21158307        0.014061     6.6456
NRCA1_GRISMTS                 V3SciXAngle          -90.25895449          -90.27301538        0.014061     0.0156
NRCA1_GRISMTS                 V3SciYAngle          -90.25895449          -90.27301538        0.014061     0.0156
NRCA1_GRISMTS                   XIdlVert1              -62.1449               -62.303        0.158100     0.2538
NRCA1_GRISMTS                   XIdlVert2                2.1125                1.9544        0.158100     7.4840
NRCA1_GRISMTS                   XIdlVert3                2.0902                1.9342        0.156000     7.4634
NRCA1_GRISMTS                   XIdlVert4              -61.2914              -61.4474        0.156000     0.2539
NRCA1_GRISMTS                   YIdlVert1              -33.6803              -33.6799        0.000400     0.0012
NRCA1_GRISMTS                   YIdlVert2              -34.1121              -34.1138        0.001700     0.0050
NRCA1_GRISMTS                   YIdlVert3               30.1621               30.1603        0.001800     0.0060
NRCA1_GRISMTS                   YIdlVert4               30.4294               30.4298        0.000400     0.0013
NRCA1_GRISMTS                  Sci2IdlX10   0.03115808293074719   0.03115835992945606        0.000000     0.0009
NRCA1_GRISMTS                  Sci2IdlX20 2.877031970232739e-08  2.88985621720494e-08        0.000000     0.4438
NRCA1_GRISMTS                  Sci2IdlX21 -2.042546597960953e-07 -2.042553033486512e-07        0.000000     0.0003
NRCA1_GRISMTS                  Sci2IdlX22 -2.519772986538817e-08 -2.515099428386406e-08        0.000000     0.1855
NRCA1_GRISMTS                  Sci2IdlX30 8.340341164029084e-12 8.338723399517738e-12        0.000000     0.0194
NRCA1_GRISMTS                  Sci2IdlX31 -3.652532349133176e-13 -3.766789618682075e-13        0.000000     3.0333
NRCA1_GRISMTS                  Sci2IdlX32 1.018671203410925e-11  1.01851724305926e-11        0.000000     0.0151
NRCA1_GRISMTS                  Sci2IdlX33  2.59311688823555e-13 2.556766227156414e-13        0.000000     1.4018
NRCA1_GRISMTS                  Sci2IdlX40 -7.988692775527333e-17 -7.63301316584432e-17        0.000000     4.4523
NRCA1_GRISMTS                  Sci2IdlX41 -7.729146431835392e-16 -7.726680204791039e-16        0.000000     0.0319
NRCA1_GRISMTS                  Sci2IdlX42 -1.39143539124614e-16 -1.347842437147961e-16        0.000000     3.1329
NRCA1_GRISMTS                  Sci2IdlX43 -7.88161493116837e-16 -7.88030504610825e-16        0.000000     0.0166
NRCA1_GRISMTS                  Sci2IdlX44 -4.078582503265391e-17 -4.008028048360057e-17        0.000000     1.7299
NRCA1_GRISMTS                  Sci2IdlX51 1.061979114661305e-20   1.0625008487141e-20        0.000000     0.0491
NRCA1_GRISMTS                  Sci2IdlX52 2.904452454665567e-19 2.904457152102781e-19        0.000000     0.0002
NRCA1_GRISMTS                  Sci2IdlX53 9.781229388918716e-21   9.7910108657576e-21        0.000000     0.0999
NRCA1_GRISMTS                  Sci2IdlX54 1.454494767484398e-19 1.454498190741911e-19        0.000000     0.0002
NRCA1_GRISMTS                  Sci2IdlX55 4.416543610216438e-22 4.461637748157799e-22        0.000000     1.0107
NRCA1_GRISMTS                  Sci2IdlY10 -4.176027314950941e-05 -4.210159119758334e-05        0.000000     0.8107
NRCA1_GRISMTS                  Sci2IdlY11   0.03135213243965363   0.03135240384011772        0.000000     0.0009
NRCA1_GRISMTS                  Sci2IdlY20 6.757759275712453e-08  6.75781420198216e-08        0.000000     0.0008
NRCA1_GRISMTS                  Sci2IdlY21 5.714576767221218e-08 5.723513439668122e-08        0.000000     0.1561
NRCA1_GRISMTS                  Sci2IdlY22 -1.405289253729117e-07 -1.405291302374189e-07        0.000000     0.0001
NRCA1_GRISMTS                  Sci2IdlY30 6.795061258031171e-14 6.572049492437154e-14        0.000000     3.2820
NRCA1_GRISMTS                  Sci2IdlY31 8.209545840077611e-12 8.208530626795369e-12        0.000000     0.0124
NRCA1_GRISMTS                  Sci2IdlY32   -5.711535066247e-13 -5.81333516218258e-13        0.000000     1.7511
NRCA1_GRISMTS                  Sci2IdlY33 1.047747921144309e-11 1.047693355712885e-11        0.000000     0.0052
NRCA1_GRISMTS                  Sci2IdlY40 -9.690941942221448e-17 -9.682604710980055e-17        0.000000     0.0860
NRCA1_GRISMTS                  Sci2IdlY41 -6.190969044407524e-17 -5.868849274356067e-17        0.000000     5.2031
NRCA1_GRISMTS                  Sci2IdlY42 -9.760170140860796e-16 -9.75743797792361e-16        0.000000     0.0280
NRCA1_GRISMTS                  Sci2IdlY43 -6.891078851217318e-17 -6.588825660273776e-17        0.000000     4.3862
NRCA1_GRISMTS                  Sci2IdlY44 -8.307141236400168e-16 -8.306196576710582e-16        0.000000     0.0114
NRCA1_GRISMTS                  Sci2IdlY50 2.835816347216187e-21 2.831165128218976e-21        0.000000     0.1640
NRCA1_GRISMTS                  Sci2IdlY51 1.585030967892376e-19 1.585027471384148e-19        0.000000     0.0002
NRCA1_GRISMTS                  Sci2IdlY52 1.427560497138115e-20 1.426604456103064e-20        0.000000     0.0670
NRCA1_GRISMTS                  Sci2IdlY53 2.971616462629161e-19 2.971613241393835e-19        0.000000     0.0001
NRCA1_GRISMTS                  Sci2IdlY54 1.040225781987786e-20 1.039747014572384e-20        0.000000     0.0460
NRCA1_GRISMTS                  Idl2SciX10     32.09366833827378     32.09338178521622        0.000287     0.0009
NRCA1_GRISMTS                  Idl2SciX11 -8.403078583055917e-05 -7.908214560626778e-05        0.000005     5.8891
NRCA1_GRISMTS                  Idl2SciX20 -0.0009461989757023618 -0.0009503470098463328        0.000004     0.4365
NRCA1_GRISMTS                  Idl2SciX21  0.006744282538200833  0.006744138171328865        0.000000     0.0021
NRCA1_GRISMTS                  Idl2SciX22 0.0008192771800915234  0.000817794577028747        0.000001     0.1810
NRCA1_GRISMTS                  Idl2SciX30 -9.278740974440984e-06 -9.27587425910511e-06        0.000000     0.0309
NRCA1_GRISMTS                  Idl2SciX31 -7.486640580553337e-07 -7.427110301932233e-07        0.000000     0.7952
NRCA1_GRISMTS                  Idl2SciX32 -8.037709940459582e-06 -8.03580667235403e-06        0.000000     0.0237
NRCA1_GRISMTS                  Idl2SciX33 1.858397191440352e-07 1.881046172175155e-07        0.000000     1.2041
NRCA1_GRISMTS                  Idl2SciX40 4.627055925534208e-09 4.520448502898342e-09        0.000000     2.3040
NRCA1_GRISMTS                  Idl2SciX41 1.178344061888448e-08 1.177640490902091e-08        0.000000     0.0597
NRCA1_GRISMTS                  Idl2SciX42 5.713026048034801e-09 5.579856102885732e-09        0.000000     2.3310
NRCA1_GRISMTS                  Idl2SciX43 1.271460611923058e-08 1.270996648807773e-08        0.000000     0.0365
NRCA1_GRISMTS                  Idl2SciX44 7.523054525102492e-10 7.293190933014416e-10        0.000000     3.0555
NRCA1_GRISMTS                  Idl2SciX50 -1.363051086693899e-10 -1.363054163863097e-10        0.000000     0.0002
NRCA1_GRISMTS                  Idl2SciX51 -9.350352460132325e-12 -9.346541345620333e-12        0.000000     0.0408
NRCA1_GRISMTS                  Idl2SciX53 -1.088329049250941e-11 -1.087427109580997e-11        0.000000     0.0829
NRCA1_GRISMTS                  Idl2SciX54 -1.436520160235957e-10 -1.436516735825501e-10        0.000000     0.0002
NRCA1_GRISMTS                  Idl2SciX55  -2.2732032420288e-12 -2.268474745023626e-12        0.000000     0.2080
NRCA1_GRISMTS                  Idl2SciY10   0.04327296063146784   0.04362445006919626        0.000351     0.8057
NRCA1_GRISMTS                  Idl2SciY11     31.89496381241333     31.89468758696456        0.000276     0.0009
NRCA1_GRISMTS                  Idl2SciY20 -0.002214780137292364 -0.002214822679317492        0.000000     0.0019
NRCA1_GRISMTS                  Idl2SciY21 -0.001845648836381344 -0.001848374433743756        0.000003     0.1475
NRCA1_GRISMTS                  Idl2SciY22  0.004575519588128423  0.004575391345754633        0.000000     0.0028
NRCA1_GRISMTS                  Idl2SciY30 7.279637398890712e-08 7.563670868232566e-08        0.000000     3.7552
NRCA1_GRISMTS                  Idl2SciY31 -1.009733561731287e-05 -1.009499378771832e-05        0.000000     0.0232
NRCA1_GRISMTS                  Idl2SciY32 -9.148235817056425e-07 -9.078878723741188e-07        0.000000     0.7581
NRCA1_GRISMTS                  Idl2SciY33 -9.269974605242427e-06 -9.269045430004928e-06        0.000000     0.0100
NRCA1_GRISMTS                  Idl2SciY40 5.040400304277816e-09 5.039401525825175e-09        0.000000     0.0198
NRCA1_GRISMTS                  Idl2SciY41 5.000599274555349e-09 4.910854929994982e-09        0.000000     1.7947
NRCA1_GRISMTS                  Idl2SciY42 2.281486131083613e-08 2.280932450883784e-08        0.000000     0.0243
NRCA1_GRISMTS                  Idl2SciY43 5.031477851409272e-09 4.944159843559367e-09        0.000000     1.7354
NRCA1_GRISMTS                  Idl2SciY44 1.757460786158387e-08 1.757223461053344e-08        0.000000     0.0135
NRCA1_GRISMTS                  Idl2SciY50 -1.174184357003008e-12 -1.178931561443302e-12        0.000000     0.4027
NRCA1_GRISMTS                  Idl2SciY51 -1.442199839677799e-10 -1.442203702293828e-10        0.000000     0.0003
NRCA1_GRISMTS                  Idl2SciY52 -8.804354148843394e-12 -8.813071773133864e-12        0.000000     0.0989
NRCA1_GRISMTS                  Idl2SciY54 -6.977721651759661e-12 -6.981416048767569e-12        0.000000     0.0529
NRCA1_GRISMTS                  Idl2SciY55 -1.346769315424267e-10 -1.34676701800369e-10        0.000000     0.0002

NRCA1_GRISMTS256                  XDetRef                 67.38                 62.12        5.260000     7.8065
NRCA1_GRISMTS256                  YDetRef                167.83                 167.9        0.070000     0.0417
NRCA1_GRISMTS256                  XSciRef               1981.62               1986.88        5.260000     0.2647
NRCA1_GRISMTS256                  YSciRef                167.83                 167.9        0.070000     0.0417
NRCA1_GRISMTS256                XSciScale            0.03135438            0.03135467        0.000000     0.0009
NRCA1_GRISMTS256                YSciScale            0.03163867            0.03163895        0.000000     0.0009
NRCA1_GRISMTS256                    V2Ref             90.825526             90.664704        0.160822     0.1771
NRCA1_GRISMTS256                    V3Ref           -554.734394            -554.87971        0.145316     0.0262
NRCA1_GRISMTS256              V3IdlYAngle           -0.28185863             -0.295653        0.013794     4.6657
NRCA1_GRISMTS256              V3SciXAngle          -90.34585835          -90.35965272        0.013794     0.0153
NRCA1_GRISMTS256              V3SciYAngle          -90.34585835          -90.35965272        0.013794     0.0153
NRCA1_GRISMTS256                XIdlVert1              -62.1591              -62.3241        0.165000     0.2647
NRCA1_GRISMTS256                XIdlVert2                2.0989                1.9338        0.165100     7.8660
NRCA1_GRISMTS256                XIdlVert3                2.0955                1.9308        0.164700     7.8597
NRCA1_GRISMTS256                XIdlVert4              -62.0411              -62.2058        0.164700     0.2648
NRCA1_GRISMTS256                YIdlVert1               -4.9655               -4.9651        0.000400     0.0081
NRCA1_GRISMTS256                YIdlVert2               -5.3027               -5.3047        0.002000     0.0377
NRCA1_GRISMTS256                YIdlVert3                2.8014                2.7994        0.002000     0.0714
NRCA1_GRISMTS256                YIdlVert4                3.1201                3.1205        0.000400     0.0128
NRCA1_GRISMTS256               Sci2IdlX10   0.03135434161048806   0.03135462912584305        0.000000     0.0009
NRCA1_GRISMTS256               Sci2IdlX20 2.893158430023053e-08 2.908029980315921e-08        0.000000     0.5114
NRCA1_GRISMTS256               Sci2IdlX21 -2.254009392603398e-07 -2.253981868761129e-07        0.000000     0.0012
NRCA1_GRISMTS256               Sci2IdlX22 -2.584280775406274e-08 -2.578052292286461e-08        0.000000     0.2410
NRCA1_GRISMTS256               Sci2IdlX30 9.289727356804718e-12 9.287824677848429e-12        0.000000     0.0205
NRCA1_GRISMTS256               Sci2IdlX31 -1.072721911121141e-13 -1.274575849083984e-13        0.000000    15.8369
NRCA1_GRISMTS256               Sci2IdlX32 1.307996381283607e-11 1.307799511870385e-11        0.000000     0.0151
NRCA1_GRISMTS256               Sci2IdlX33 3.888622532163693e-13 3.824615753086772e-13        0.000000     1.6460
NRCA1_GRISMTS256               Sci2IdlX40 -8.828269877643914e-17 -8.457671192202751e-17        0.000000     4.1979
NRCA1_GRISMTS256               Sci2IdlX41 -1.304106511602224e-15 -1.303850958100877e-15        0.000000     0.0196
NRCA1_GRISMTS256               Sci2IdlX42 -1.621617528187698e-16 -1.576464721628415e-16        0.000000     2.7844
NRCA1_GRISMTS256               Sci2IdlX43 -1.320186678342701e-15 -1.320051960866105e-15        0.000000     0.0102
NRCA1_GRISMTS256               Sci2IdlX44 -4.046257261813845e-17 -3.975262907837791e-17        0.000000     1.7546
NRCA1_GRISMTS256               Sci2IdlX51 1.038647131139162e-20 1.039242651409831e-20        0.000000     0.0573
NRCA1_GRISMTS256               Sci2IdlX52 2.904239178730478e-19 2.904244700331321e-19        0.000000     0.0002
NRCA1_GRISMTS256               Sci2IdlX53 9.343812275019465e-21  9.35497653761944e-21        0.000000     0.1193
NRCA1_GRISMTS256               Sci2IdlX54 1.454340075971356e-19 1.454344063281796e-19        0.000000     0.0003
NRCA1_GRISMTS256               Sci2IdlX55 2.400027358843827e-22 2.451494109623453e-22        0.000000     2.0994
NRCA1_GRISMTS256               Sci2IdlY10 -4.814047714429964e-05 -4.869330121459469e-05        0.000001     1.1353
NRCA1_GRISMTS256               Sci2IdlY11   0.03163867403593153    0.0316389533706297        0.000000     0.0009
NRCA1_GRISMTS256               Sci2IdlY20 5.906677631139747e-08 5.906873801228092e-08        0.000000     0.0033
NRCA1_GRISMTS256               Sci2IdlY21 5.768342449556966e-08 5.780477496535432e-08        0.000000     0.2099
NRCA1_GRISMTS256               Sci2IdlY22 -1.74540478951372e-07 -1.74538162637081e-07        0.000000     0.0013
NRCA1_GRISMTS256               Sci2IdlY30 1.488850753427395e-13 1.434415748059582e-13        0.000000     3.6562
NRCA1_GRISMTS256               Sci2IdlY31 1.074069129463096e-11 1.073906844555451e-11        0.000000     0.0151
NRCA1_GRISMTS256               Sci2IdlY32 -3.154435766220255e-13 -3.347949544143055e-13        0.000000     5.7801
NRCA1_GRISMTS256               Sci2IdlY33 1.466394339663499e-11 1.466296395500952e-11        0.000000     0.0067
NRCA1_GRISMTS256               Sci2IdlY40 -2.420137142123051e-16 -2.419195124199997e-16        0.000000     0.0389
NRCA1_GRISMTS256               Sci2IdlY41 -8.908314347709341e-17 -8.569852975081049e-17        0.000000     3.7994
NRCA1_GRISMTS256               Sci2IdlY42 -1.791700314783938e-15 -1.791400560394253e-15        0.000000     0.0167
NRCA1_GRISMTS256               Sci2IdlY43 -1.081068773216446e-16 -1.049295867347884e-16        0.000000     2.9390
NRCA1_GRISMTS256               Sci2IdlY44 -1.457358655980706e-15 -1.45725376490549e-15        0.000000     0.0072
NRCA1_GRISMTS256               Sci2IdlY50 3.043805561386433e-21 3.038497223197446e-21        0.000000     0.1744
NRCA1_GRISMTS256               Sci2IdlY51 1.585185568615666e-19 1.585181665517399e-19        0.000000     0.0002
NRCA1_GRISMTS256               Sci2IdlY52 1.470310983079649e-20 1.469219920235384e-20        0.000000     0.0742
NRCA1_GRISMTS256               Sci2IdlY53 2.971757218048175e-19 2.971753705676594e-19        0.000000     0.0001
NRCA1_GRISMTS256               Sci2IdlY54 1.061634063048266e-20 1.061087697205455e-20        0.000000     0.0515
NRCA1_GRISMTS256               Idl2SciX10     31.89231275267955     31.89201916835517        0.000294     0.0009
NRCA1_GRISMTS256               Idl2SciX11 0.0001972594290507168 0.0001970058350603578        0.000000     0.1286
NRCA1_GRISMTS256               Idl2SciX20 -0.0009309366084502264 -0.000935537252949969        0.000005     0.4918
NRCA1_GRISMTS256               Idl2SciX21  0.007247578664134597  0.007247305772017864        0.000000     0.0038
NRCA1_GRISMTS256               Idl2SciX22 0.0008179669821533173 0.0008160707790697772        0.000002     0.2318
NRCA1_GRISMTS256               Idl2SciX30 -9.850853777199735e-06 -9.847685928915124e-06        0.000000     0.0322
NRCA1_GRISMTS256               Idl2SciX31 -1.117592309605126e-06 -1.103308282562611e-06        0.000000     1.2781
NRCA1_GRISMTS256               Idl2SciX32 -9.855019740538107e-06 -9.852595026493408e-06        0.000000     0.0246
NRCA1_GRISMTS256               Idl2SciX33 6.641522811497498e-08 7.162013478766053e-08        0.000000     7.2674
NRCA1_GRISMTS256               Idl2SciX40 4.840474067037855e-09 4.729176989362511e-09        0.000000     2.2993
NRCA1_GRISMTS256               Idl2SciX41 2.808875275737375e-08 2.808115091290005e-08        0.000000     0.0271
NRCA1_GRISMTS256               Idl2SciX42 6.630128619450718e-09 6.490305057763572e-09        0.000000     2.1089
NRCA1_GRISMTS256               Idl2SciX43 2.927953809928359e-08 2.927437548109961e-08        0.000000     0.0176
NRCA1_GRISMTS256               Idl2SciX44 1.119731028398121e-09 1.094924492821585e-09        0.000000     2.2154
NRCA1_GRISMTS256               Idl2SciX50 -1.362912200335901e-10 -1.362915776252586e-10        0.000000     0.0003
NRCA1_GRISMTS256               Idl2SciX51 -9.520715008177981e-12 -9.516368430993993e-12        0.000000     0.0457
NRCA1_GRISMTS256               Idl2SciX53 -1.12865878605547e-11 -1.127629542434244e-11        0.000000     0.0912
NRCA1_GRISMTS256               Idl2SciX54 -1.436671406378994e-10 -1.436667592086175e-10        0.000000     0.0003
NRCA1_GRISMTS256               Idl2SciX55 -2.484662805634277e-12 -2.47926553935009e-12        0.000000     0.2172
NRCA1_GRISMTS256               Idl2SciY10   0.04895116590101236   0.04951004603104101        0.000559     1.1288
NRCA1_GRISMTS256               Idl2SciY11     31.60620349524303     31.60592566083102        0.000278     0.0009
NRCA1_GRISMTS256               Idl2SciY20 -0.001895643124873454 -0.001895762669993445        0.000000     0.0063
NRCA1_GRISMTS256               Idl2SciY21 -0.001802030550086675 -0.001805471401484206        0.000003     0.1906
NRCA1_GRISMTS256               Idl2SciY22  0.005493648185785275  0.005493420104283255        0.000000     0.0042
NRCA1_GRISMTS256               Idl2SciY30 -5.994846576174224e-08 -5.43356165461299e-08        0.000000     9.3628
NRCA1_GRISMTS256               Idl2SciY31 -1.210613293368631e-05 -1.210339251168423e-05        0.000000     0.0226
NRCA1_GRISMTS256               Idl2SciY32 -1.363192836177666e-06 -1.348135167998907e-06        0.000000     1.1046
NRCA1_GRISMTS256               Idl2SciY33  -1.2414462680162e-05 -1.241318484960055e-05        0.000000     0.0103
NRCA1_GRISMTS256               Idl2SciY40 9.186693157150411e-09 9.185819402459012e-09        0.000000     0.0095
NRCA1_GRISMTS256               Idl2SciY41 5.411061037908818e-09  5.31810007935896e-09        0.000000     1.7180
NRCA1_GRISMTS256               Idl2SciY42 4.705974769613628e-08 4.705398598992026e-08        0.000000     0.0122
NRCA1_GRISMTS256               Idl2SciY43 5.744303944771324e-09 5.653771545680393e-09        0.000000     1.5760
NRCA1_GRISMTS256               Idl2SciY44 3.698069896000682e-08 3.697805281434133e-08        0.000000     0.0072
NRCA1_GRISMTS256               Idl2SciY50 -9.61912767808455e-13 -9.673301620384924e-13        0.000000     0.5600
NRCA1_GRISMTS256               Idl2SciY51 -1.442024992622027e-10 -1.442029506703537e-10        0.000000     0.0003
NRCA1_GRISMTS256               Idl2SciY52 -8.414474010255784e-12 -8.424425888389288e-12        0.000000     0.1181
NRCA1_GRISMTS256               Idl2SciY54 -6.812474199359658e-12 -6.81669276235862e-12        0.000000     0.0619
NRCA1_GRISMTS256               Idl2SciY55 -1.346870807824094e-10 -1.346868247727865e-10        0.000000     0.0002

NRCA1_GRISMTS128                  XDetRef                 67.38                 62.12        5.260000     7.8065
NRCA1_GRISMTS128                  YDetRef                167.83                 167.9        0.070000     0.0417
NRCA1_GRISMTS128                  XSciRef               1981.62               1986.88        5.260000     0.2647
NRCA1_GRISMTS128                  YSciRef                 65.83                  65.9        0.070000     0.1062
NRCA1_GRISMTS128                XSciScale            0.03135438            0.03135467        0.000000     0.0009
NRCA1_GRISMTS128                YSciScale            0.03163867            0.03163895        0.000000     0.0009
NRCA1_GRISMTS128                    V2Ref             90.825526             90.664704        0.160822     0.1771
NRCA1_GRISMTS128                    V3Ref           -554.734394            -554.87971        0.145316     0.0262
NRCA1_GRISMTS128              V3IdlYAngle           -0.28185863             -0.295653        0.013794     4.6657
NRCA1_GRISMTS128              V3SciXAngle          -90.34585835          -90.35965272        0.013794     0.0153
NRCA1_GRISMTS128              V3SciYAngle          -90.34585835          -90.35965272        0.013794     0.0153
NRCA1_GRISMTS128                XIdlVert1              -62.1112              -62.2761        0.164900     0.2648
NRCA1_GRISMTS128                XIdlVert2                2.0979                 1.933        0.164900     7.8602
NRCA1_GRISMTS128                XIdlVert3                 2.096                1.9312        0.164800     7.8626
NRCA1_GRISMTS128                XIdlVert4              -62.0528              -62.2175        0.164700     0.2647
NRCA1_GRISMTS128                YIdlVert1                -1.741               -1.7406        0.000400     0.0230
NRCA1_GRISMTS128                YIdlVert2               -2.0709               -2.0729        0.002000     0.0965
NRCA1_GRISMTS128                YIdlVert3                1.9794                1.9774        0.002000     0.1010
NRCA1_GRISMTS128                YIdlVert4                   2.3                2.3004        0.000400     0.0174
NRCA1_GRISMTS128               Sci2IdlX10   0.03135434161048806   0.03135462912584305        0.000000     0.0009
NRCA1_GRISMTS128               Sci2IdlX20 2.893158430023053e-08 2.908029980315921e-08        0.000000     0.5114
NRCA1_GRISMTS128               Sci2IdlX21 -2.254009392603398e-07 -2.253981868761129e-07        0.000000     0.0012
NRCA1_GRISMTS128               Sci2IdlX22 -2.584280775406274e-08 -2.578052292286461e-08        0.000000     0.2410
NRCA1_GRISMTS128               Sci2IdlX30 9.289727356804718e-12 9.287824677848429e-12        0.000000     0.0205
NRCA1_GRISMTS128               Sci2IdlX31 -1.072721911121141e-13 -1.274575849083984e-13        0.000000    15.8369
NRCA1_GRISMTS128               Sci2IdlX32 1.307996381283607e-11 1.307799511870385e-11        0.000000     0.0151
NRCA1_GRISMTS128               Sci2IdlX33 3.888622532163693e-13 3.824615753086772e-13        0.000000     1.6460
NRCA1_GRISMTS128               Sci2IdlX40 -8.828269877643914e-17 -8.457671192202751e-17        0.000000     4.1979
NRCA1_GRISMTS128               Sci2IdlX41 -1.304106511602224e-15 -1.303850958100877e-15        0.000000     0.0196
NRCA1_GRISMTS128               Sci2IdlX42 -1.621617528187698e-16 -1.576464721628415e-16        0.000000     2.7844
NRCA1_GRISMTS128               Sci2IdlX43 -1.320186678342701e-15 -1.320051960866105e-15        0.000000     0.0102
NRCA1_GRISMTS128               Sci2IdlX44 -4.046257261813845e-17 -3.975262907837791e-17        0.000000     1.7546
NRCA1_GRISMTS128               Sci2IdlX51 1.038647131139162e-20 1.039242651409831e-20        0.000000     0.0573
NRCA1_GRISMTS128               Sci2IdlX52 2.904239178730478e-19 2.904244700331321e-19        0.000000     0.0002
NRCA1_GRISMTS128               Sci2IdlX53 9.343812275019465e-21  9.35497653761944e-21        0.000000     0.1193
NRCA1_GRISMTS128               Sci2IdlX54 1.454340075971356e-19 1.454344063281796e-19        0.000000     0.0003
